category,confidence,food_id,food_name_jp,matched,no_match,reason
調理加工食品類,high,18029,和風料理　煮物類　卯の花いり,False,True,"卯の花いり (unohana-iri) is a traditional Japanese dish made from okara (soy pulp) with vegetables, a distinctly Japanese food with no direct USDA equivalent; the high fiber (5.1g), moderate protein (4.4g), and specific nutrient profile don't match any soup, sauce, or processed food candidates provided"
調理加工食品類,high,18030,和風料理　煮物類　親子丼の具,False,True,"Oyakodon (parent-child rice bowl) is a Japan-specific prepared dish with egg and chicken in dashi-based sauce; no USDA equivalent exists as it's a traditional Japanese home-cooked preparation, not a soup or generic processed product"
調理加工食品類,high,18031,和風料理　煮物類　牛飯の具,False,True,"牛飯の具 (gyudon ingredients) is a Japanese-specific prepared dish component with no direct USDA equivalent; the high fat content (8.8g) and specific nutrient profile don't match soup or fast food candidates, and the item represents a traditional Japanese processed food preparation"
調理加工食品類,high,18032,和風料理　煮物類　切り干し大根の煮物,False,True,"Kiriboshi daikon (dried radish) nimono is a traditional Japanese vegetable side dish with no direct USDA equivalent; all candidates are soups/sauces/gravies rather than a vegetable preparation, and the nutrient profile doesn't align well with any soup option"
調理加工食品類,high,18033,和風料理　煮物類　きんぴらごぼう,False,True,Kinpira gobo is a traditional Japanese stir-fried burdock root dish with no direct USDA equivalent; candidates are soups/sauces/fast foods with fundamentally different food concepts and preparation methods
調理加工食品類,high,18034,和風料理　煮物類　ぜんまいのいため煮,False,True,"Zenmai (bracken fern) stir-fried and simmered is a traditional Japanese vegetable dish with no direct USDA equivalent; closest candidates are soups/sauces but nutrient profile (high fiber 2.2g, moderate protein 3.4g, low carbs) and food concept don't align well with available options."
調理加工食品類,high,18035,和風料理　煮物類　筑前煮,False,True,Chikuzenni is a traditional Japanese braised vegetable dish with no direct USDA equivalent; candidates are Western soups/sauces with different compositions and culinary purposes
調理加工食品類,high,18037,和風料理　煮物類　ひじきのいため煮,False,True,Hijiki no itame-ni is a traditional Japanese seaweed stir-fry dish with kombu and vegetables; no USDA database entry exists for seaweed-based Japanese cooked vegetables as this is a Japan-specific food item not found in US food supply
調理加工食品類,high,18038,和風料理　その他　アジの南蛮漬け,False,True,Aji no nanban-zuke is a Japanese-specific pickled horse mackerel dish with vinegar-based marinade and vegetables; no USDA soup/sauce candidate matches this traditional Japanese preparation method or fish-based composition
調理加工食品類,high,18023,和風料理　その他　松前漬け　しょうゆ漬,False,True,"松前漬け (Matsumae-zuke) is a traditional Japanese pickled seafood dish (typically squid/konnyaku with kombu), which is Japan-specific and has no equivalent in the USDA database; the high protein (17g), high salt (5.2g), and presence of B12 indicate a seafood-based product not represented in the candidate list"
調理加工食品類,high,18001,洋風料理　カレー類　ビーフカレー,False,True,Beef curry is a prepared dish with significant fat (8.6g) and carbohydrates (6.9g) that doesn't match typical USDA soup entries; no curry-specific prepared dish exists in the USDA database candidates provided.
調理加工食品類,high,18041,洋風料理　カレー類　ポークカレー,False,True,"Pork curry is a Japanese-style prepared dish with specific umami and spice profile that has no direct equivalent in USDA database; candidates are soups/broths with fundamentally different macronutrient ratios (higher carbs, lower fat) and culinary purpose"
調理加工食品類,high,18043,洋風料理　コロッケ類　カニクリームコロッケ,False,True,"Crab cream croquette is a Japanese breaded fried cream-based dish with no direct USDA equivalent; closest candidates (pizza, soups, sandwiches) differ fundamentally in preparation method, ingredients, and food category despite similar energy values"
調理加工食品類,high,18044,洋風料理　コロッケ類　コーンクリームコロッケ,False,True,"Corn cream croquette is a distinctly Japanese-style fried breaded item with creamy corn filling; no USDA database entry matches both the food concept (Japanese croquette) and nutrient profile—closest candidates are pizza/fast food sandwiches which differ fundamentally in preparation, ingredients, and culinary tradition."
調理加工食品類,high,18050,洋風料理　ハンバーグステーキ類　合いびきハンバーグ,False,True,"合いびきハンバーグ (ground beef hamburger patty) is a prepared meat dish not found in USDA database; all candidates are soups, sauces, or fast food sandwiches/burritos, none match the concept of a cooked hamburger patty"
調理加工食品類,high,18052,洋風料理　ハンバーグステーキ類　豆腐ハンバーグ,False,True,"Tofu hamburger steak is a Japanese-specific processed food product with a unique composition (tofu-based patty) that has no direct equivalent in the USDA database; all candidates are either soups, sauces, or fast food sandwiches with fundamentally different food structures and ingredient profiles"
調理加工食品類,high,18008,洋風料理　フライ用冷凍食品　いかフライ　冷凍,False,True,Ika furai (squid fried) is a Japanese breaded fried squid product with no direct USDA equivalent; candidates are primarily soups/sauces or submarine sandwiches with fundamentally different food structures and ingredients despite similar energy values.
調理加工食品類,high,18009,洋風料理　フライ用冷凍食品　えびフライ　冷凍,False,True,"Frozen breaded shrimp (えびフライ) is a Japanese processed seafood product with no equivalent in the provided USDA database; all candidates are soups, sauces, or submarine sandwiches with fundamentally different food categories and protein sources"
調理加工食品類,high,18006,洋風料理　フライ用冷凍食品　コロッケ　クリームコロッケ　冷凍,False,True,Cream croquette (クリームコロッケ) is a Japanese-specific fried breaded food item with creamy filling; no USDA database entry adequately represents this unique Japanese preparation method and food concept - closest candidates are either fried chicken (wrong texture/filling) or soups (wrong form factor)
調理加工食品類,high,18007,洋風料理　フライ用冷凍食品　コロッケ　ポテトコロッケ　冷凍,False,True,"Potato croquette (コロッケ) is a Japan-adapted Western fried potato dish with no direct USDA equivalent; candidates are primarily soups, sandwiches, and ice cream with fundamentally different food categories and compositions"
調理加工食品類,high,18016,洋風料理　フライ用冷凍食品　メンチカツ　冷凍,False,True,"Menchikatsu is a Japanese breaded and deep-fried ground meat patty; no USDA category adequately represents this specific fried meat product - candidates are soups, sauces, or fast food items with fundamentally different food structures and preparation methods"
